date,spy,vix,vix3m,rv_21d_ann,rv_63d_ann,iv_vix_ann,iv_vix3m_ann,vrp_vix_minus_rv21,vrp_vix3m_minus_rv21,term_structure_vix3m_minus_vix,vrp_vix_minus_rv21_z252,term_structure_z252,fwd_21d_spy,fwd_63d_spy,fwd_rv_21d_ann,fwd_rv_63d_ann
2006-09-06,130.50999450683594,13.739999771118164,14.319999694824219,0.07431770501133338,,0.13739999771118164,0.14319999694824218,0.06308229269984826,0.0688822919369088,0.005799999237060538,,,0.03578268611987956,0.08727300489658552,0.07490303471507499,0.07289690412755234
2006-09-07,129.91000366210938,13.880000114440918,14.470000267028809,0.07498612202086267,,0.13880000114440919,0.1447000026702881,0.06381387912354651,0.06971388064942542,0.005900001525878912,,,0.03925787622938892,0.0913709089567949,0.07221836820935673,0.07203614366631067
2006-09-08,130.27999877929688,13.15999984741211,14.1899995803833,0.07356312926946323,,0.1315999984741211,0.141899995803833,0.058036869204657865,0.06833686653436977,0.010299997329711902,,,0.036920460574628944,0.08351247301778053,0.07224635552506434,0.07288836515995495
2006-09-11,130.41000366210938,12.989999771118164,14.199999809265137,0.07326017149042874,,0.12989999771118163,0.14199999809265137,0.05663982622075289,0.06873982660222264,0.012100000381469744,,,0.037267084379077,0.08442599645470983,0.07221246917608108,0.07289442881186856
2006-09-12,131.69000244140625,11.920000076293945,13.520000457763672,0.07760880700770648,,0.11920000076293945,0.13520000457763673,0.04159119375523297,0.05759119756993025,0.01600000381469728,,,0.02597006686568326,0.07699900677092097,0.06657231951832845,0.07089475507736011
2006-09-13,132.22000122070312,11.180000305175781,13.34000015258789,0.07791982644494418,,0.11180000305175782,0.13340000152587891,0.03388017660681364,0.05548017508093474,0.0215999984741211,,,0.030706379678644424,0.07184994639458897,0.07082436176904333,0.07076400514845392
2006-09-14,132.22999572753906,11.550000190734863,13.550000190734863,0.06892784816149403,,0.11550000190734863,0.13550000190734862,0.046572153745854605,0.0665721537458546,0.01999999999999999,,,0.033275423863279086,0.0729032723370251,0.07074089726909587,0.07073280685353503
2006-09-15,131.9600067138672,11.760000228881836,13.40999984741211,0.06490799368591216,,0.11760000228881835,0.1340999984741211,0.052692008602906196,0.06919200478820894,0.016499996185302748,,,0.03698082279280923,0.08457098996303358,0.06951467142397053,0.07207402456422334
2006-09-18,132.13999938964844,11.779999732971191,13.399999618530273,0.06464364127782524,,0.11779999732971191,0.13399999618530273,0.05315635605188668,0.06935635490747749,0.016199998855590814,,,0.032314244681277415,0.07719083544237737,0.0715447176233769,0.07332679382667484
2006-09-19,131.80999755859375,11.979999542236328,13.550000190734863,0.06360973694115137,,0.11979999542236328,0.13550000190734862,0.05619025848121191,0.07189026496619726,0.015700006484985346,,,0.03626431126494789,0.07692890962342136,0.07004681203867155,0.07337797497633994
2006-09-20,132.50999450683594,11.390000343322754,13.279999732971191,0.06336277196143303,,0.11390000343322754,0.13279999732971193,0.05053723147179451,0.0694372253682789,0.01889999389648439,,,0.03245040547893141,0.07327754219600591,0.06881009432317077,0.07291472908467687
2006-09-21,131.8699951171875,12.25,13.609999656677246,0.06632840741421979,,0.1225,0.13609999656677246,0.05617159258578021,0.06977158915255267,0.013599996566772465,,,0.03768864339675204,0.07787976531988505,0.06504955029820846,0.07198982960131227
2006-09-22,131.47000122070312,12.59000015258789,14.09000015258789,0.0665073355336528,,0.1259000015258789,0.1409000015258789,0.059392665992226104,0.07439266599222609,0.014999999999999986,,,0.0456377876647891,0.07720387770777637,0.06329858782492839,0.07214996797877335
2006-09-25,132.47999572753906,12.119999885559082,13.460000038146973,0.07055700831023556,,0.12119999885559082,0.13460000038146971,0.05064299054535526,0.06404299207123415,0.01340000152587889,,,0.04076093998658625,0.06242455117125156,0.060122865371299024,0.07239256491816987
2006-09-26,133.5800018310547,11.529999732971191,13.100000381469727,0.07491900383786732,,0.11529999732971191,0.13100000381469726,0.0403809934918446,0.05608099997682994,0.015700006484985346,,,0.035708969958645476,0.05988920414986976,0.05580166995490394,0.07155726054493276
2006-09-27,133.74000549316406,11.579999923706055,13.220000267028809,0.0738904273277094,,0.11579999923706055,0.13220000267028809,0.041909571909351157,0.05830957534257869,0.016400003433227534,,,0.03768500881653125,0.0655749114211015,0.05598657415432875,0.07243865587655533
2006-09-28,133.69000244140625,11.720000267028809,13.289999961853027,0.07409285341925874,,0.11720000267028809,0.13289999961853027,0.04310714925102935,0.058807146199271534,0.015699996948242187,,,0.03156557067573296,0.06372955431873151,0.062208038658674476,0.0726563593284636
2006-09-29,133.5800018310547,11.979999542236328,13.449999809265137,0.07438587199625746,,0.11979999542236328,0.13449999809265137,0.04541412342610582,0.06011412609639391,0.014700002670288093,,,0.03166638470995786,0.060188599909598794,0.06216323285918822,0.07329563764073566
2006-10-02,133.0800018310547,12.569999694824219,13.59000015258789,0.07614442384033752,,0.1256999969482422,0.13590000152587892,0.04955557310790466,0.05975557768554139,0.010200004577636729,,,0.035392180570131604,0.062293306072064736,0.05953883360377434,0.07288776841325852
2006-10-03,133.36000061035156,12.239999771118164,13.5,0.0740444540548954,,0.12239999771118164,0.135,0.048355543656286235,0.060955545945104606,0.012600002288818371,,,0.026244750929675043,0.06231251890042899,0.0662370337120321,0.07288892348303448
2006-10-04,134.9199981689453,11.859999656677246,13.239999771118164,0.08323864210896464,,0.11859999656677246,0.13239999771118163,0.03536135445780782,0.04916135560221699,0.013800001144409171,,,0.01378595193888521,0.04165427804223798,0.05442093891031221,0.07173165872576827
2006-10-05,135.17999267578125,11.979999542236328,13.279999732971191,0.07490303471507499,,0.11979999542236328,0.13279999732971193,0.04489696070728828,0.057896962614636935,0.013000001907348652,,,0.010060664921127893,0.04445931418297633,0.05483192995057254,0.07212753377088583
2006-10-06,135.00999450683594,11.5600004196167,13.079999923706055,0.07221836820935673,,0.11560000419616699,0.13079999923706054,0.04338163598681026,0.05858163102770381,0.015199995040893546,,,0.022739111540837076,0.04488566079510492,0.06589961834338137,0.07208713856369284
2006-10-09,135.08999633789062,11.680000305175781,13.0600004196167,0.07224635552506434,,0.1168000030517578,0.130600004196167,0.04455364752669347,0.058353648671102654,0.013800001144409185,,,0.026056735271919207,0.04774592585012205,0.06655341249971279,0.0722773059116321
2006-10-10,135.27000427246094,11.520000457763672,13.050000190734863,0.07221246917608108,,0.11520000457763672,0.13050000190734865,0.04298753540155564,0.05828753273126756,0.01529999732971192,,,0.026909139311600327,0.05093516058276015,0.06663126450374797,0.07263319964711254
2006-10-11,135.11000061035156,11.619999885559082,13.100000381469727,0.06657231951832845,,0.11619999885559082,0.13100000381469726,0.049627679337262365,0.0644276842963688,0.014800004959106439,,,0.02272216750470868,0.060173228081457086,0.06993452632225432,0.0737730838033399
2006-10-12,136.27999877929688,11.09000015258789,12.420000076293945,0.07082436176904333,,0.11090000152587891,0.12420000076293945,0.04007563975683558,0.05337563899389612,0.013299999237060545,,,0.01438220378209265,0.049016788922844556,0.06427722393625758,0.0722974422105948
2006-10-13,136.6300048828125,10.75,12.199999809265137,0.07074089726909587,0.0838661400505322,0.1075,0.12199999809265137,0.03675910273090413,0.0512591008235555,0.014499998092651373,,,0.014272098942795797,0.046768639107706456,0.0642382075589852,0.07220788341301178
2006-10-16,136.83999633789062,11.09000015258789,12.350000381469727,0.06951467142397053,0.08356942940276424,0.11090000152587891,0.12350000381469727,0.04138533010190838,0.05398533239072674,0.012600002288818357,,,0.020315688787599706,0.04165446580521337,0.06842773173164267,0.07264909873916706
2006-10-17,136.41000366210938,11.729999542236328,12.630000114440918,0.0715447176233769,0.08026092860060438,0.11729999542236329,0.12630000114440917,0.04575527779898639,0.054755283521032275,0.009000005722045887,,,0.026464339223196687,0.046990715416936,0.06703224256522892,0.07228024026790862
2006-10-18,136.58999633789062,11.34000015258789,12.470000267028809,0.07004681203867155,0.07853170321462284,0.11340000152587891,0.12470000267028808,0.04335318948720736,0.05465319063161653,0.01130000114440917,,,0.02774733616323055,0.042389696904294505,0.06718789783170565,0.07267140073060825
2006-10-19,136.80999755859375,10.899999618530273,12.3100004196167,0.06881009432317077,0.07661212019314168,0.10899999618530273,0.123100004196167,0.04018990186213196,0.05428990987299623,0.014100008010864265,,,0.02638696494973214,0.04378339010348009,0.06727072046997695,0.07279115044192302
2006-10-20,136.83999633789062,10.630000114440918,12.0600004196167,0.06504955029820846,0.06876579595175161,0.10630000114440918,0.120600004196167,0.04125045084620073,0.05555045389795854,0.014300003051757812,,,0.026746592809546277,0.05195849751994497,0.06721402253912975,0.07425635358582973
2006-10-23,137.47000122070312,11.079999923706055,12.210000038146973,0.06329858782492839,0.06893639298573614,0.11079999923706055,0.12210000038146973,0.047501411412132155,0.05880141255654134,0.011300001144409183,,,0.02305956311047086,0.03484391680802168,0.06610948714510288,0.07796883308448782
2006-10-24,137.8800048828125,10.779999732971191,11.510000228881836,0.060122865371299024,0.06901751029933334,0.10779999732971192,0.11510000228881836,0.047677131958412895,0.05497713691751934,0.007300004959106446,,,0.022048108344038475,0.030823903753210535,0.06584135557197061,0.07786525651906359
2006-10-25,138.35000610351562,10.65999984741211,11.359999656677246,0.05580166995490394,0.06898175235317287,0.10659999847412109,0.11359999656677246,0.05079832851921715,0.05779832661186852,0.006999998092651366,,,0.014456088990003835,0.02674374257326595,0.06751431046257125,0.07766584648897322
2006-10-26,138.77999877929688,10.5600004196167,11.229999542236328,0.05598657415432875,0.06682315239836091,0.105600004196167,0.11229999542236328,0.04961343004183825,0.056313421268034534,0.006699991226196286,,,-0.002594038143234667,0.028894614080614556,0.083322988468025,0.07807290583718823
2006-10-27,137.91000366210938,10.800000190734863,11.369999885559082,0.062208038658674476,0.06836966067477337,0.10800000190734864,0.11369999885559082,0.04579196324867416,0.05149196019691634,0.005699996948242178,,,0.008048731642928297,0.04234643015599571,0.08152531685193039,0.07784253003155908
2006-10-30,137.80999755859375,11.199999809265137,12.039999961853027,0.06216323285918822,0.06734469286526795,0.11199999809265136,0.12039999961853028,0.04983676523346314,0.05823676675934206,0.008400001525878914,,,0.01930196436567244,0.049343321763478,0.0884587051924545,0.0785069487411436
2006-10-31,137.7899932861328,11.100000381469727,11.399999618530273,0.05953883360377434,0.06647077261394314,0.11100000381469727,0.11399999618530274,0.051461170210922925,0.054461162581528395,0.00299999237060547,,,0.019885373587864352,0.050947126892468164,0.0883936125593891,0.07849349350640042
2006-11-01,136.86000061035156,11.510000228881836,12.079999923706055,0.0662370337120321,0.06825357501965283,0.11510000228881836,0.12079999923706054,0.048862968576786264,0.05456296552502844,0.005699996948242178,,,0.024550640036292926,0.0583808669993513,0.08473066151662836,0.0769899220529845
2006-11-02,136.77999877929688,11.420000076293945,12.119999885559082,0.05442093891031221,0.0681070568691096,0.11420000076293946,0.12119999885559082,0.05977906185262725,0.06677905994527861,0.006999998092651366,,,0.032972616954859646,0.059292299186502806,0.08732763685863758,0.07694112249229366
2006-11-03,136.5399932861328,11.15999984741211,12.079999923706055,0.05483192995057254,0.06799902889711347,0.1115999984741211,0.12079999923706054,0.05676806852354856,0.065968069286488,0.009200000762939448,,,0.03925590210861629,0.06349797754541786,0.08695569237079928,0.07678797109667623
2006-11-06,138.0800018310547,11.15999984741211,11.399999618530273,0.06589961834338137,0.07027030165805843,0.1115999984741211,0.11399999618530274,0.04570038013073972,0.048100377841921366,0.0023999977111816423,,,0.02679603779821238,0.0502607354387028,0.08027665650193544,0.07400873454928789
2006-11-07,138.61000061035156,11.09000015258789,11.350000381469727,0.06655341249971279,0.069804583650503,0.11090000152587891,0.11350000381469727,0.04434658902616612,0.04694659131498448,0.002600002288818362,,,0.018396962993501242,0.03845322709461585,0.08199052333661722,0.07554494454837721
2006-11-08,138.91000366210938,10.75,11.1899995803833,0.06663126450374797,0.06973993621762706,0.1075,0.111899995803833,0.04086873549625203,0.04526873130008503,0.004399995803833004,,,0.018069213452339694,0.03268298298498418,0.08193451628962475,0.07589944417906434
2006-11-09,138.17999267578125,11.010000228881836,11.369999885559082,0.06993452632225432,0.07050141115677434,0.11010000228881836,0.11369999885559082,0.04016547596656404,0.0437654725333365,0.0035999965667724565,,,0.026414888903906864,0.0468954358792919,0.07907823115142038,0.07659955403189816
2006-11-10,138.24000549316406,10.789999961853027,11.489999771118164,0.06427722393625758,0.07051636659730683,0.10789999961853028,0.11489999771118165,0.0436227756822727,0.050622773774924065,0.006999998092651366,,-0.40322489435938197,0.025173579204690766,0.05331304126396286,0.07934688758165398,0.07747733547041862
2006-11-13,138.5800018310547,10.859999656677246,11.380000114440918,0.0642382075589852,0.06718481974890608,0.10859999656677247,0.11380000114440918,0.04436178900778727,0.04956179358542398,0.00520000457763671,,-0.7064162125329709,0.023740750776895636,0.05209987823138551,0.07921422827677803,0.07741341854080241
2006-11-14,139.6199951171875,10.5,11.170000076293945,0.06842773173164267,0.06685289784333578,0.105,0.11170000076293946,0.03657226826835733,0.04327226903129679,0.006700000762939459,,-0.4446448573593395,0.025068042704501803,0.04376164463566434,0.08065489135853705,0.07624865228886485
2006-11-15,140.02000427246094,10.3100004196167,11.119999885559082,0.06703224256522892,0.06688257840954676,0.103100004196167,0.11119999885559081,0.03606776163093807,0.04416775629036189,0.00809999465942382,,-0.20087687222303327,0.016569004389653363,0.04299377824584094,0.08357225476079513,0.07617741548895948
2006-11-16,140.3800048828125,10.15999984741211,11.029999732971191,0.06718789783170565,0.06647661429323412,0.1015999984741211,0.11029999732971191,0.034412100642415455,0.04311209949800626,0.008699998855590807,,-0.09578487118200824,0.011183872423571328,0.03989165586225307,0.0841738596130633,0.07610991972487825
2006-11-17,140.4199981689453,10.050000190734863,11.0600004196167,0.06727072046997695,0.06558183340312937,0.10050000190734863,0.11060000419616699,0.03322928143737168,0.043329283726190035,0.010100002288818355,,0.14869994731358865,0.012818708696977321,0.03881211379653382,0.08429767586390002,0.07615751252132445
2006-11-20,140.5,9.970000267028809,11.180000305175781,0.06721402253912975,0.0655427129513593,0.09970000267028808,0.11180000305175782,0.03248598013115833,0.04458598051262806,0.01210000038146973,,0.4976811790237139,0.011672593520629437,0.03416372278831181,0.08439739984504967,0.07669310064510243
2006-11-21,140.63999938964844,9.899999618530273,11.1899995803833,0.06610948714510288,0.06504084283553761,0.09899999618530274,0.111899995803833,0.032890509040199856,0.04579050865873012,0.012899999618530264,,0.63433614302021,0.00696811527155905,0.03220988907107669,0.08562983477299785,0.07674109407111973
2006-11-22,140.9199981689453,10.140000343322754,11.520000457763672,0.06584135557197061,0.0649097877790743,0.10140000343322754,0.11520000457763672,0.035558647861256926,0.04935864900566611,0.013800001144409185,,0.7871367352228269,-0.00120634523952734,-0.0100766263652865,0.08825512465188656,0.11016618769510826
2006-11-24,140.35000610351562,10.729999542236328,12.279999732971191,0.06751431046257125,0.06579479844108319,0.10729999542236328,0.12279999732971192,0.039785684959792025,0.055285686867140665,0.01550000190734864,,1.0768769024381122,0.008763773951187881,0.004132429975370666,0.08928825257879527,0.11180292610232684
2006-11-27,138.4199981689453,12.300000190734863,13.270000457763672,0.083322988468025,0.07190766189768724,0.12300000190734864,0.13270000457763673,0.039677013439323644,0.04937701610961173,0.009700002670288088,,0.04563121064495573,0.0295477271492135,0.015098947879913505,0.07526689520843255,0.10840667902072106
2006-11-28,139.02000427246094,11.619999885559082,12.630000114440918,0.08152531685193039,0.07222428385345525,0.11619999885559082,0.12630000114440917,0.03467468200366043,0.044774684292478786,0.010100002288818355,,0.11649944076479657,0.022946355512651673,-0.0025176671900373204,0.07540706282065032,0.11131053231932395
2006-11-29,140.47000122070312,10.829999923706055,12.199999809265137,0.0884587051924545,0.0746363202542201,0.10829999923706055,0.12199999809265137,0.01984129404460605,0.033541292900196876,0.013699998855590825,,0.7570338506393146,0.008186757930453314,-0.022211113334337007,0.06932472108414782,0.11085108767368838
2006-11-30,140.52999877929688,10.90999984741211,12.3100004196167,0.0883936125593891,0.07460382271616534,0.1090999984741211,0.123100004196167,0.020706385914731992,0.0347063916367779,0.014000005722045905,,0.8041568970380711,0.005977345372427223,-0.0059062252776235225,0.06972771946999555,0.1162073059821714
2006-12-01,140.22000122070312,11.65999984741211,12.59000015258789,0.08473066151662836,0.0742567276024903,0.1165999984741211,0.1259000015258789,0.031869336957492736,0.041169340009250543,0.009300003051757808,,-0.04348198861621085,0.010340871028519771,-0.004706915250061505,0.06938435724672652,0.11614218565716823
2006-12-04,141.2899932861328,11.229999542236328,12.399999618530273,0.08732763685863758,0.07540209323876094,0.11229999542236328,0.12399999618530273,0.024972358563725705,0.036672359326665155,0.01170000076293945,,0.3894443767028409,-0.005308231549570164,-0.0038926167393535938,0.07023018427274295,0.11637519956675445
2006-12-05,141.89999389648438,11.270000457763672,12.4399995803833,0.08695569237079928,0.07289690412755234,0.11270000457763672,0.12439999580383301,0.02574431220683744,0.03744430343303373,0.01169999122619629,,0.3872137858180341,-0.005003463605474545,-0.007892848240744321,0.07048962202491645,0.11604116473474463
2006-12-06,141.77999877929688,11.329999923706055,12.510000228881836,0.08027665650193544,0.07203614366631067,0.11329999923706055,0.12510000228881835,0.03302334273512511,0.04482334578688291,0.011800003051757796,,0.4031830502576743,-0.00500769827331804,-0.005571965671706369,0.07049009193112511,0.11607420932312193
2006-12-07,141.16000366210938,12.670000076293945,13.479999542236328,0.08199052333661722,0.07288836515995495,0.12670000076293944,0.1347999954223633,0.044709477426322225,0.05280947208574607,0.008099994659423848,,-0.2749786300306682,0.002691907156173068,-0.020614930480414073,0.06983360552497918,0.12209978452883484
2006-12-08,141.4199981689453,12.069999694824219,13.3100004196167,0.08193451628962475,0.07289442881186856,0.12069999694824218,0.133100004196167,0.03876548065861743,0.05116548790654224,0.01240000724792481,,0.5153018558577483,0.005232679272701102,-0.01513222611622378,0.0711555807215972,0.12301168960274929
2006-12-11,141.8300018310547,10.710000038146973,13.25,0.07907823115142038,0.07089475507736011,0.10710000038146973,0.1325,0.028021769230049356,0.05342176884857963,0.025399999618530275,,2.7952262144442037,0.009941504927772238,-0.016639643093023126,0.07510411173349463,0.1228921369633164
2006-12-12,141.72000122070312,10.649999618530273,13.170000076293945,0.07934688758165398,0.07076400514845392,0.10649999618530273,0.13170000076293945,0.02715310860364875,0.052353113181285466,0.025200004577636714,-1.427387520385652,2.651069819981824,0.008749685876963786,-0.02250919005030494,0.07546308421461613,0.12357549531515497
2006-12-13,141.8699951171875,10.180000305175781,13.0600004196167,0.07921422827677803,0.07073280685353503,0.1018000030517578,0.130600004196167,0.022585774774979778,0.05138577591938896,0.028800001144409185,-1.7990890080066682,3.10536209835315,0.008106077358524644,-0.011771327457690162,0.07542803736823277,0.12601123961571817
2006-12-14,143.1199951171875,9.970000267028809,13.010000228881836,0.08065489135853705,0.07207402456422334,0.09970000267028808,0.13010000228881835,0.01904511131175103,0.0494451109302813,0.030399999618530266,-2.0533523707292574,3.1887551335013993,-0.0040525562523935355,-0.015022316726072793,0.0698965716346117,0.1252236573991017
2006-12-15,142.33999633789062,10.050000190734863,13.130000114440918,0.08357225476079513,0.07332679382667484,0.10050000190734863,0.13130000114440918,0.0169277471465535,0.047727746383614045,0.030799999237060546,-2.165859117034594,3.088168970436925,0.0033722846612183055,0.006674139192662798,0.06753759572464184,0.12910227444269884
2006-12-18,141.9499969482422,10.600000381469727,13.1899995803833,0.0841738596130633,0.07337797497633994,0.10600000381469726,0.13189999580383302,0.021826144201633965,0.04772613619076972,0.025899991989135757,-1.7022515075080407,2.2758601878090214,0.0030292916084182497,0.008664992983321795,0.0677326418085558,0.12898375509128482
