20180425,1,1,235.6110
20180426,1,1,238.0230
20180427,1,1,238.2340
20180430,1,1,236.4030
20180501,1,1,236.8170
20180502,1,1,235.2380
20180503,1,1,234.7010
20180504,1,1,237.7560
20180507,1,1,238.5580
20180508,1,1,238.5580
20180509,1,1,240.8550
20180510,1,1,243.1230
20180511,1,1,243.8710
20180514,1,1,243.9930
20180515,1,1,242.2600
20180516,1,1,243.3340
20180517,1,1,243.1130
20180518,1,1,242.4810
20180521,1,1,244.3200
20180522,1,1,243.6490
20180523,1,1,244.3100
20180524,1,1,243.8240
20180525,1,1,243.2480
20180529,1,1,240.4340
20180530,1,1,243.6490
20180531,1,1,242.1480
20180601,1,1,244.5220
20180604,1,1,245.6990
20180605,1,1,245.8790
20180606,1,1,247.9190
20180607,1,1,247.8900
20180608,1,1,248.6160
20180611,1,1,248.9630
20180612,1,1,249.2770
20180613,1,1,248.4930
20180614,1,1,249.1050
20180615,1,1,248.7900
20180618,1,1,248.3020
20180619,1,1,247.3240
20180620,1,1,247.7550
20180621,1,1,246.2140
20180622,1,1,246.6660
20180625,1,1,243.3140
20180626,1,1,243.8430
20180627,1,1,241.8220
20180628,1,1,243.2090
20180629,1,1,243.5650
20180702,1,1,244.0920
20180703,1,1,243.2190
20180705,1,1,245.1840
20180706,1,1,247.2580
20180709,1,1,249.4970
20180710,1,1,250.3890
20180711,1,1,248.5600
20180712,1,1,250.7910
20180713,1,1,250.9900
20180716,1,1,250.7610
20180717,1,1,251.7950
20180718,1,1,252.3390
20180719,1,1,251.3820
20180720,1,1,251.0780
20180723,1,1,251.5550
20180724,1,1,252.8380
20180725,1,1,254.9620
20180726,1,1,254.3900
20180727,1,1,252.6740
20180730,1,1,251.3340
20180731,1,1,252.5960
20180801,1,1,252.1500
20180802,1,1,253.5080
20180803,1,1,254.6190
20180806,1,1,255.5460
20180807,1,1,256.3800
20180808,1,1,256.2730
20180809,1,1,255.9390
20180810,1,1,254.2140
20180813,1,1,253.2480
20180814,1,1,254.8680
20180815,1,1,252.9620
20180816,1,1,255.0110
20180817,1,1,255.9300
20180820,1,1,256.4660
20180821,1,1,257.0680
20180822,1,1,256.9060
20180823,1,1,256.5700
20180824,1,1,258.1310
20180827,1,1,260.1710
20180828,1,1,260.2930
20180829,1,1,261.6810
20180830,1,1,260.6280
20180831,1,1,260.6370
20180904,1,1,260.1970
20180905,1,1,259.4700
20180906,1,1,258.6860
20180907,1,1,258.2060
20180910,1,1,258.6380
20180911,1,1,259.4900
20180912,1,1,259.5470
20180913,1,1,261.0800
20180914,1,1,261.1260
20180917,1,1,259.7480
20180918,1,1,261.1560
20180919,1,1,261.4340
20180920,1,1,263.5670
20180921,1,1,263.3250
20180924,1,1,262.4470
20180925,1,1,262.2270
20180926,1,1,261.4050
20180927,1,1,262.1700
20180928,1,1,262.1980
20181001,1,1,263.0860
20181002,1,1,262.9370
20181003,1,1,263.0780
20181004,1,1,261.0120
20181005,1,1,259.5470
20181008,1,1,259.5470
20181009,1,1,259.1920
20181010,1,1,250.9620
20181011,1,1,245.4410
20181012,1,1,248.8580
20181015,1,1,247.4500
20181016,1,1,252.8660
20181017,1,1,252.9030
20181018,1,1,249.2580
20181019,1,1,249.1250
20181022,1,1,248.0040
20181023,1,1,246.7510
20181024,1,1,239.2760
20181025,1,1,243.5840
20181026,1,1,239.2860
20181029,1,1,237.9560
20181030,1,1,241.4980
20181031,1,1,244.0820
20181101,1,1,246.6750
20181102,1,1,245.1910
20181105,1,1,246.5590
20181106,1,1,248.1090
20181107,1,1,253.4130
20181108,1,1,252.9520
20181109,1,1,250.4830
20181112,1,1,245.8130
20181113,1,1,245.3330
20181114,1,1,243.6770
20181115,1,1,246.2240
20181116,1,1,246.8670
20181119,1,1,242.6720
20181120,1,1,238.1860
20181121,1,1,238.9980
20181123,1,1,237.4290
20181126,1,1,241.2390
20181127,1,1,242.0400
20181128,1,1,247.6120
20181129,1,1,247.0770
20181130,1,1,248.5880
20181203,1,1,251.8820
20181204,1,1,243.7260
20181206,1,1,243.3620
20181207,1,1,237.6870
20181210,1,1,238.1360
20181211,1,1,238.1960
20181212,1,1,239.4010
20181213,1,1,239.3220
20181214,1,1,234.9020
20181217,1,1,230.2860
20181218,1,1,230.0300
20181219,1,1,226.5950
20181220,1,1,222.9100
20181221,1,1,218.3440
20181224,1,1,212.5630
20181226,1,1,223.3010
20181227,1,1,225.0250
20181228,1,1,224.7260
20181231,1,1,226.6990
20190102,1,1,226.9290
20190103,1,1,221.5030
20190104,1,1,228.9380
20190107,1,1,230.7570
20190108,1,1,232.9020
20190109,1,1,234.0120
20190110,1,1,234.8350
20190111,1,1,234.9310
20190114,1,1,233.4850
20190115,1,1,236.1550
20190116,1,1,236.7300
20190117,1,1,238.5300
20190118,1,1,241.7060
20190122,1,1,238.4430
20190123,1,1,238.9310
20190124,1,1,239.0650
20190125,1,1,241.1030
20190128,1,1,239.2660
20190129,1,1,238.9310
20190130,1,1,242.7110
20190131,1,1,244.8380
20190201,1,1,244.9600
20190204,1,1,246.7030
20190205,1,1,247.7300
20190206,1,1,247.4020
20190207,1,1,245.0380
20190208,1,1,245.3330
20190211,1,1,245.4790
20190212,1,1,248.6360
20190213,1,1,249.4500
20190214,1,1,248.8930
20190215,1,1,251.6030
20190219,1,1,252.0330
20190220,1,1,252.5700
20190221,1,1,251.6410
20190222,1,1,253.2020
20190225,1,1,253.5370
20190226,1,1,253.3730
20190227,1,1,253.2580
20190228,1,1,252.8110
20190301,1,1,254.3800
20190304,1,1,253.4330
20190305,1,1,253.0870
20190306,1,1,251.5740
20190307,1,1,249.4690
20190308,1,1,248.9730
20190311,1,1,252.5960
20190312,1,1,253.5180
20190313,1,1,255.2020
20190314,1,1,255.0400
20190315,1,1,256.3020
20190318,1,1,257.2300
20190319,1,1,257.2970
20190320,1,1,256.5130
20190321,1,1,259.4040
20190322,1,1,254.4340
20190325,1,1,254.2340
20190326,1,1,256.1420
20190327,1,1,254.7910
20190328,1,1,255.7490
20190329,1,1,257.3550
20190401,1,1,260.4280
20190402,1,1,260.5610
20190403,1,1,260.9550
20190404,1,1,261.6450
20190405,1,1,262.9170
20190408,1,1,263.1160
20190409,1,1,261.7590
20190410,1,1,262.6480
20190411,1,1,262.5910
20190412,1,1,264.3520
20190415,1,1,264.1810
20190416,1,1,264.3520
20190417,1,1,263.7110
20190418,1,1,264.2270
20190422,1,1,264.4570
20190423,1,1,266.8320
20190424,1,1,266.2450
20190425,1,1,266.0860
20190426,1,1,267.3180
20190429,1,1,267.7510
20190430,1,1,267.8930
20190501,1,1,265.8640
20190502,1,1,265.2990
20190503,1,1,267.8930
20190506,1,1,266.7740
20190507,1,1,262.3320
20190508,1,1,261.9700
20190509,1,1,261.1650
20190510,1,1,262.4960
20190513,1,1,255.8910
20190514,1,1,258.2160
20190515,1,1,259.7020
20190516,1,1,262.1310
20190517,1,1,260.4380
20190520,1,1,258.6960
20190521,1,1,261.0310
20190522,1,1,260.2450
20190523,1,1,257.0580
20190524,1,1,257.6430
20190528,1,1,255.2410
20190529,1,1,253.5180
20190530,1,1,254.2240
20190531,1,1,250.7810
20190603,1,1,250.1600
20190604,1,1,255.5840
20190605,1,1,257.7950
20190606,1,1,259.4700
20190607,1,1,262.0820
20190610,1,1,263.2910
20190611,1,1,263.2240
20190612,1,1,262.7440
20190613,1,1,263.8360
20190614,1,1,263.5400
20190617,1,1,263.6410
20190618,1,1,266.3900
20190619,1,1,267.0030
20190620,1,1,269.5580
20190621,1,1,269.1560
20190624,1,1,268.8240
20190625,1,1,266.1900
20190626,1,1,265.9300
20190627,1,1,266.8670
20190628,1,1,268.2460
20190701,1,1,270.6690
20190702,1,1,271.3950
20190703,1,1,273.5490
20190705,1,1,273.2440
20190708,1,1,271.7590
20190709,1,1,272.0750
20190710,1,1,273.3870
20190711,1,1,274.0280
20190712,1,1,275.2350
20190715,1,1,275.3290
20190716,1,1,274.4020
20190717,1,1,272.5920
20190718,1,1,273.5790
20190719,1,1,272.0550
20190722,1,1,272.7270
20190723,1,1,274.6890
20190724,1,1,275.9710
20190725,1,1,274.6600
20190726,1,1,276.5070
20190729,1,1,275.9900
20190730,1,1,275.2990
20190731,1,1,272.2940
20190801,1,1,269.9310
20190802,1,1,267.9030
20190805,1,1,259.8340
20190806,1,1,263.4930
20190807,1,1,263.6410
20190808,1,1,268.8040
20190809,1,1,266.9840
20190812,1,1,263.7800
20190813,1,1,267.8440
20190814,1,1,259.9120
20190815,1,1,260.6100
20190816,1,1,264.4380
20190819,1,1,267.6440
20190820,1,1,265.5950
20190821,1,1,267.7510
20190822,1,1,267.6640
20190823,1,1,260.7920
20190826,1,1,263.6610
20190827,1,1,262.6380
20190828,1,1,264.4770
20190829,1,1,267.8740
20190830,1,1,267.7510
20190903,1,1,266.1720
20190904,1,1,269.1920
20190905,1,1,272.6600
20190906,1,1,272.8590
20190909,1,1,272.9960
20190910,1,1,272.9370
20190911,1,1,274.9000
20190912,1,1,275.8360
20190913,1,1,275.6460
20190916,1,1,274.8130
20190917,1,1,275.4840
20190918,1,1,275.6560
20190919,1,1,275.6360
20190920,1,1,274.3440
20190923,1,1,274.2770
20190924,1,1,272.1150
20190925,1,1,273.7330
20190926,1,1,273.1580
20190927,1,1,271.7040
20190930,1,1,272.9470
20191001,1,1,269.7120
20191002,1,1,264.9450
20191003,1,1,267.1180
20191004,1,1,270.7160
20191007,1,1,269.5580
20191008,1,1,265.3860
20191009,1,1,267.8930
20191010,1,1,269.7120
20191011,1,1,272.4970
20191014,1,1,272.1830
20191015,1,1,274.9090
20191016,1,1,274.4590
20191017,1,1,275.2450
20191018,1,1,274.0570
20191021,1,1,275.9050
20191022,1,1,275.0040
20191023,1,1,275.8090
20191024,1,1,276.2570
20191025,1,1,277.3790
20191028,1,1,278.9580
20191029,1,1,278.8700
20191030,1,1,279.7330
20191031,1,1,278.9850
20191101,1,1,281.5700
20191104,1,1,282.7010
20191105,1,1,282.3940
20191106,1,1,282.4610
20191107,1,1,283.4460
20191108,1,1,284.1460
20191111,1,1,283.6090
20191112,1,1,284.2000
20191113,1,1,284.2970
20191114,1,1,284.6890
20191115,1,1,286.7490
20191118,1,1,286.9680
20191119,1,1,286.8820
20191120,1,1,285.8380
20191121,1,1,285.3600
20191122,1,1,286.0110
20191125,1,1,288.2220
20191126,1,1,288.8720
20191127,1,1,290.1750
20191129,1,1,289.0740
20191202,1,1,286.6330
20191203,1,1,284.6890
20191204,1,1,286.4710
20191205,1,1,286.9680
20191206,1,1,289.5900
20191209,1,1,288.6920
20191210,1,1,288.3660
20191211,1,1,289.1780
20191212,1,1,291.6780
20191213,1,1,291.8600
20191216,1,1,293.8490
20191217,1,1,293.9160
20191218,1,1,293.9360
20191219,1,1,295.1520
20191220,1,1,296.4350
20191223,1,1,296.8940
20191224,1,1,296.9040
20191226,1,1,298.4820
20191227,1,1,298.4050
20191230,1,1,296.7590
20191231,1,1,297.4780
20200102,1,1,300.2720
20200103,1,1,297.9940
20200106,1,1,299.1230
20200107,1,1,298.2900
20200108,1,1,299.8710
20200109,1,1,301.8990
20200110,1,1,301.0390
20200113,1,1,303.1130
20200114,1,1,302.6450
20200115,1,1,303.3440
20200116,1,1,305.8520
20200117,1,1,306.8000
20200121,1,1,306.2070
20200122,1,1,306.2430
20200123,1,1,306.6090
20200124,1,1,303.8510
20200127,1,1,298.9880
20200128,1,1,302.1190
20200129,1,1,301.8700
20200130,1,1,302.8650
20200131,1,1,297.3510
20200203,1,1,299.5530
20200204,1,1,304.1280
20200205,1,1,307.6530
20200206,1,1,308.6850
20200207,1,1,307.0300
20200210,1,1,309.3470
20200211,1,1,309.8630
20200212,1,1,311.8720
20200213,1,1,311.5370
20200214,1,1,312.0450
20200218,1,1,311.2310
20200219,1,1,312.6970
20200220,1,1,311.4320
20200221,1,1,308.2060
20200224,1,1,298.0030
20200225,1,1,288.9690
20200226,1,1,287.9060
20200227,1,1,274.9850
20200228,1,1,273.8280
20200302,1,1,285.6870
20200303,1,1,277.4940
20200304,1,1,289.1590
20200305,1,1,279.5600
20200306,1,1,274.9390
20200309,1,1,253.4420
20200310,1,1,266.5620
20200311,1,1,253.5650
20200312,1,1,229.3210
20200313,1,1,248.9230
20200316,1,1,221.6750
20200317,1,1,233.6570
20200318,1,1,221.8170
20200319,1,1,222.2970
20200320,1,1,212.7060
20200323,1,1,207.2700
20200324,1,1,226.0490
20200325,1,1,229.4460
20200326,1,1,242.8370
20200327,1,1,235.6010
20200330,1,1,243.2680
20200331,1,1,239.6400
20200401,1,1,228.8560
20200402,1,1,234.1280
20200403,1,1,230.7480
20200406,1,1,246.2520
20200407,1,1,246.4910
20200408,1,1,254.7810
20200409,1,1,258.6380
20200413,1,1,256.2830
20200414,1,1,263.8360
20200415,1,1,258.2440
20200416,1,1,259.4800
20200417,1,1,266.4780
20200420,1,1,261.7850
20200421,1,1,253.8440
20200422,1,1,259.4800
20200423,1,1,259.4610
20200424,1,1,263.0860
20200427,1,1,266.8670
20200428,1,1,265.6440
20200429,1,1,272.6020
20200430,1,1,270.0670
20200501,1,1,262.9170
20200504,1,1,263.6310
20200505,1,1,266.0760
20200506,1,1,264.2650
20200507,1,1,267.4630
20200508,1,1,271.8750
20200511,1,1,271.9330
20200512,1,1,266.5060
20200513,1,1,261.7950
20200514,1,1,264.9450
20200515,1,1,266.1620
20200518,1,1,274.2670
20200519,1,1,271.4540
20200520,1,1,276.0560
20200521,1,1,274.1530
20200522,1,1,274.6790
20200526,1,1,278.0500
20200527,1,1,282.1920
20200528,1,1,281.6660
20200529,1,1,282.9300
20200601,1,1,284.0780
20200602,1,1,286.4320
20200603,1,1,290.2510
20200604,1,1,289.4660
20200605,1,1,296.8940
20200608,1,1,300.4930
20200609,1,1,298.2440
20200610,1,1,296.5680
20200611,1,1,279.4850
20200612,1,1,282.8220
20200615,1,1,285.4670
20200616,1,1,290.9500
20200617,1,1,289.7530
20200618,1,1,289.8680
20200619,1,1,288.2120
20200622,1,1,290.0680
20200623,1,1,291.3910
20200624,1,1,283.9620
20200625,1,1,287.0040
20200626,1,1,280.1810
20200629,1,1,284.3070
20200630,1,1,287.9540
20200701,1,1,289.9740
20200702,1,1,291.5620
20200706,1,1,296.0720
20200707,1,1,293.0190
20200708,1,1,295.2470
20200709,1,1,293.5620
20200710,1,1,296.5580
20200713,1,1,293.9940
20200714,1,1,297.8200
20200715,1,1,300.5590
20200716,1,1,299.5440
20200717,1,1,300.4350
20200720,1,1,302.8550
20200721,1,1,303.5070
20200722,1,1,305.2310
20200723,1,1,301.5720
20200724,1,1,299.6310
20200727,1,1,301.8210
20200728,1,1,299.9070
20200729,1,1,303.6120
20200730,1,1,302.5200
20200731,1,1,304.9040
20200803,1,1,307.0200
20200804,1,1,308.2060
20200805,1,1,310.1210
20200806,1,1,312.2170
20200807,1,1,312.4370
20200810,1,1,313.3550
20200811,1,1,310.7610
20200812,1,1,315.0980
20200813,1,1,314.5510
20200814,1,1,314.5610
20200817,1,1,315.5370
20200818,1,1,316.2260
20200819,1,1,314.9040
20200820,1,1,315.8820
20200821,1,1,317.0120
20200824,1,1,320.2270
20200825,1,1,321.3470
20200826,1,1,324.5540
20200827,1,1,325.2710
20200828,1,1,327.3770
20200831,1,1,326.1890
20200901,1,1,329.2640
20200902,1,1,334.0100
20200903,1,1,322.5240
20200904,1,1,319.8920
20200908,1,1,311.1540
20200909,1,1,317.2990
20200910,1,1,311.7960
20200911,1,1,311.9570
20200914,1,1,316.0570
20200915,1,1,317.6630
20200916,1,1,316.3910
20200917,1,1,313.6050
20200918,1,1,309.9960
20200921,1,1,306.5600
20200922,1,1,309.6710
20200923,1,1,302.4930
20200924,1,1,303.3070
20200925,1,1,308.1960
20200928,1,1,313.3170
20200929,1,1,311.6220
20200930,1,1,313.9770
20201001,1,1,315.9880
20201002,1,1,312.9840
20201005,1,1,318.5450
20201006,1,1,314.0170
20201007,1,1,319.4720
20201008,1,1,322.3030
20201009,1,1,325.1860
20201012,1,1,330.4190
20201013,1,1,328.2580
20201014,1,1,326.1990
20201015,1,1,325.8080
20201016,1,1,325.6070
20201019,1,1,320.6590
20201020,1,1,321.9330
20201021,1,1,321.3290
20201022,1,1,323.0980
20201023,1,1,324.1810
20201026,1,1,318.1980
20201027,1,1,317.0960
20201028,1,1,306.2630
20201029,1,1,309.3840
20201030,1,1,306.1490
20201102,1,1,309.5860
20201103,1,1,315.0420
20201104,1,1,322.0740
20201105,1,1,328.3630
20201106,1,1,328.2870
20201109,1,1,332.4300
20201110,1,1,331.9350
20201111,1,1,334.3920
20201112,1,1,331.1470
20201113,1,1,335.7430
20201116,1,1,339.9160
20201117,1,1,338.1050
20201118,1,1,334.0190
20201119,1,1,335.4470
20201120,1,1,333.1500
20201123,1,1,335.1400
20201124,1,1,340.5390
20201125,1,1,340.0010
20201127,1,1,340.9690
20201130,1,1,339.4370
20201201,1,1,343.1600
20201202,1,1,343.8880
20201203,1,1,343.7920
20201204,1,1,346.7590
20201207,1,1,346.0310
20201208,1,1,347.0550
20201209,1,1,343.9450
20201210,1,1,343.8300
20201211,1,1,343.4270
20201214,1,1,341.8970
20201215,1,1,346.5120
20201216,1,1,347.0550
20201217,1,1,348.9880
20201218,1,1,347.6000
20201221,1,1,346.3560
20201222,1,1,345.7630
20201223,1,1,346.0800
20201224,1,1,347.4390
20201228,1,1,350.4140
20201229,1,1,349.7540
20201230,1,1,350.2430
20201231,1,1,352.0230
20210104,1,1,347.2360
20210105,1,1,349.6300
20210106,1,1,351.7150
20210107,1,1,356.9430
20210108,1,1,358.9700
20210111,1,1,356.5610
20210112,1,1,356.6350
20210113,1,1,357.5920
20210114,1,1,356.3400
20210115,1,1,353.7450
20210119,1,1,356.5220
20210120,1,1,361.4410
20210121,1,1,361.7750
20210122,1,1,360.5020
20210125,1,1,361.9200
20210126,1,1,361.3540
20210127,1,1,352.5310
20210128,1,1,355.5650
20210129,1,1,348.4340
20210201,1,1,354.2330
20210202,1,1,359.2490
20210203,1,1,359.5360
20210204,1,1,363.6240
20210205,1,1,365.0460
20210208,1,1,367.6810
20210209,1,1,367.4330
20210210,1,1,367.2670
20210211,1,1,367.8720
20210212,1,1,369.6900
20210216,1,1,369.3650
20210217,1,1,369.4530
20210218,1,1,367.8810
20210219,1,1,367.2230
20210222,1,1,364.3960
20210223,1,1,364.8470
20210224,1,1,368.8780
20210225,1,1,359.9850
20210226,1,1,358.1300
20210301,1,1,366.8090
20210302,1,1,363.9480
20210303,1,1,359.1250
20210304,1,1,354.6830
20210305,1,1,361.2020
20210308,1,1,359.4140
20210309,1,1,364.5330
20210310,1,1,366.8090
20210311,1,1,370.5240
20210312,1,1,371.0310
20210315,1,1,373.2330
20210316,1,1,372.7740
20210317,1,1,374.0450
20210318,1,1,368.5990
20210319,1,1,367.9200
20210322,1,1,370.8590
20210323,1,1,367.9380
20210324,1,1,366.0630
20210325,1,1,368.1310
20210326,1,1,374.0550
20210329,1,1,373.8740
20210330,1,1,372.8790
20210331,1,1,374.3910
20210401,1,1,378.4280
20210405,1,1,383.8560
20210406,1,1,383.6370
20210407,1,1,384.0770
20210408,1,1,385.8950
20210409,1,1,388.6990
20210412,1,1,388.8430
20210413,1,1,390.0020
